ticket_id,text,label
CLS-01071,"Hi team, The dashboard is blank after login. Reported via email with high priority, and this started yesterday.",technical
CLS-01072,"Hi team, Billing continued after cancellation. Reported via support portal with low priority, and this affects multiple users.",billing
CLS-01073,"Please help, Export to CSV does not work. Reported via phone with medium priority, and we need a quick resolution.",technical
CLS-01074,"Need assistance, I need to change my login email. Reported via phone with medium priority, and we need a quick resolution.",account_access
CLS-01075,"Hi team, Search is returning empty results. Reported via support portal with high priority, and this started yesterday.",technical
CLS-01076,"Need assistance, Delivery date keeps changing. Reported via phone with high priority, and we need a quick resolution.",shipping
CLS-01077,"Hello support, I need to change my login email. Reported via support portal with medium priority, and this is blocking our operations.",account_access
CLS-01078,"Hi team, One item is missing from the shipment. Reported via email with high priority, and we need a quick resolution.",shipping
CLS-01079,"Need assistance, Order is marked delivered but I did not receive it. Reported via support portal with low priority, and this started after the latest release.",shipping
CLS-01080,"Urgent, My refund has not arrived yet. Reported via email with medium priority, and this affects multiple users.",billing
CLS-01081,"Hello support, I was billed for an add-on I did not enable. Reported via chat with high priority, and this affects multiple users.",billing
CLS-01082,"Please help, I need an updated invoice with tax ID. Reported via support portal with medium priority, and please prioritize this today.",billing
CLS-01083,"Hello support, The website is very slow today. Reported via chat with medium priority, and this started after the latest release.",technical
CLS-01084,"Need assistance, SSO login fails for our team. Reported via phone with low priority, and this is blocking our operations.",account_access
CLS-01085,"Urgent, My user appears disabled in admin. Reported via chat with low priority, and this started yesterday.",account_access
CLS-01086,"Hi team, The app crashes on startup. Reported via email with medium priority, and this is blocking our operations.",technical
CLS-01087,"Please help, Billing continued after cancellation. Reported via email with high priority, and this affects multiple users.",billing
CLS-01088,"Hi team, A discount code was not applied. Reported via support portal with medium priority, and this is blocking our operations.",billing
CLS-01089,"Hello support, Two-factor code never arrives. Reported via support portal with medium priority, and we need a quick resolution.",account_access
CLS-01090,"Need assistance, Billing continued after cancellation. Reported via phone with low priority, and this started yesterday.",billing
CLS-01091,"Need assistance, Search is returning empty results. Reported via phone with high priority, and please prioritize this today.",technical
CLS-01092,"Hello support, Tracking has not updated for days. Reported via support portal with low priority, and this started yesterday.",shipping
CLS-01093,"Good morning, My user appears disabled in admin. Reported via phone with high priority, and this is blocking our operations.",account_access
CLS-01094,"Hi team, Two-factor code never arrives. Reported via support portal with high priority, and this started yesterday.",account_access
CLS-01095,"Please help, Delivery date keeps changing. Reported via chat with low priority, and this is blocking our operations.",shipping
CLS-01096,"Hi team, My order has not been delivered. Reported via email with high priority, and this started after the latest release.",shipping
CLS-01097,"Please help, SSO login fails for our team. Reported via chat with high priority, and this started after the latest release.",account_access
CLS-01098,"Hello support, Order is marked delivered but I did not receive it. Reported via phone with medium priority, and this is blocking our operations.",shipping
CLS-01099,"Need assistance, Search is returning empty results. Reported via support portal with medium priority, and we need a quick resolution.",technical
CLS-01100,"Need assistance, My account is locked unexpectedly. Reported via phone with low priority, and this started yesterday.",account_access
CLS-01101,"Urgent, I need to change my login email. Reported via email with medium priority, and this is blocking our operations.",account_access
CLS-01102,"Hi team, Export to CSV does not work. Reported via chat with medium priority, and we need a quick resolution.",technical
CLS-01103,"Good morning, A discount code was not applied. Reported via chat with low priority, and this is blocking our operations.",billing
CLS-01104,"Need assistance, SSO login fails for our team. Reported via chat with high priority, and this started after the latest release.",account_access
CLS-01105,"Good morning, The app crashes on startup. Reported via phone with low priority, and this started yesterday.",technical
CLS-01106,"Hello support, The dashboard is blank after login. Reported via phone with high priority, and this affects multiple users.",technical
CLS-01107,"Good morning, The website is very slow today. Reported via email with low priority, and please prioritize this today.",technical
CLS-01108,"Urgent, Password reset link expired. Reported via chat with high priority, and this started after the latest release.",account_access
CLS-01109,"Need assistance, The invoice total is incorrect. Reported via chat with medium priority, and we need a quick resolution.",billing
CLS-01110,"Need assistance, Billing continued after cancellation. Reported via support portal with low priority, and this affects multiple users.",billing
CLS-01111,"Hello support, Billing continued after cancellation. Reported via phone with medium priority, and this started after the latest release.",billing
CLS-01112,"Please help, My account is locked unexpectedly. Reported via support portal with low priority, and this started after the latest release.",account_access
CLS-01113,"Please help, I cannot log in to my account. Reported via chat with medium priority, and we need a quick resolution.",account_access
CLS-01114,"Hello support, Billing continued after cancellation. Reported via support portal with low priority, and this started yesterday.",billing
CLS-01115,"Please help, Order is marked delivered but I did not receive it. Reported via email with high priority, and this affects multiple users.",shipping
CLS-01116,"Good morning, I was billed for an add-on I did not enable. Reported via phone with high priority, and this started yesterday.",billing
CLS-01117,"Good morning, Order is marked delivered but I did not receive it. Reported via email with low priority, and we need a quick resolution.",shipping
CLS-01118,"Good morning, My user appears disabled in admin. Reported via phone with high priority, and please prioritize this today.",account_access
CLS-01119,"Hello support, Password reset link expired. Reported via email with low priority, and this started after the latest release.",account_access
CLS-01120,"Urgent, I was billed for an add-on I did not enable. Reported via support portal with low priority, and this started after the latest release.",billing
CLS-01121,"Please help, Two-factor code never arrives. Reported via phone with medium priority, and please prioritize this today.",account_access
CLS-01122,"Good morning, I need to change the delivery address. Reported via phone with high priority, and this started after the latest release.",shipping
CLS-01123,"Please help, I need to change the delivery address. Reported via phone with medium priority, and this started after the latest release.",shipping
CLS-01124,"Good morning, My account is locked unexpectedly. Reported via support portal with low priority, and this started after the latest release.",account_access
CLS-01125,"Hi team, The package arrived damaged. Reported via chat with high priority, and please prioritize this today.",shipping
CLS-01126,"Hi team, The invoice total is incorrect. Reported via chat with medium priority, and this affects multiple users.",billing
CLS-01127,"Good morning, The app crashes on startup. Reported via support portal with medium priority, and this started after the latest release.",technical
CLS-01128,"Please help, Password reset link expired. Reported via support portal with medium priority, and this started after the latest release.",account_access
CLS-01129,"Hi team, The dashboard is blank after login. Reported via support portal with medium priority, and this affects multiple users.",technical
CLS-01130,"Hi team, I need to change the delivery address. Reported via email with low priority, and this is blocking our operations.",shipping
CLS-01131,"Please help, The dashboard is blank after login. Reported via chat with high priority, and this started after the latest release.",technical
CLS-01132,"Please help, Tracking has not updated for days. Reported via support portal with low priority, and this started after the latest release.",shipping
CLS-01133,"Hi team, Tracking has not updated for days. Reported via support portal with medium priority, and this affects multiple users.",shipping
CLS-01134,"Please help, My account is locked unexpectedly. Reported via support portal with high priority, and this is blocking our operations.",account_access
CLS-01135,"Please help, Export to CSV does not work. Reported via phone with high priority, and we need a quick resolution.",technical
CLS-01136,"Need assistance, I need to change my login email. Reported via email with low priority, and this started after the latest release.",account_access
CLS-01137,"Please help, The invoice total is incorrect. Reported via chat with medium priority, and this started yesterday.",billing
CLS-01138,"Hi team, Delivery date keeps changing. Reported via email with low priority, and this affects multiple users.",shipping
CLS-01139,"Good morning, The website is very slow today. Reported via email with medium priority, and this started yesterday.",technical
CLS-01140,"Urgent, The invoice total is incorrect. Reported via email with high priority, and this started yesterday.",billing
CLS-01141,"Urgent, The invoice total is incorrect. Reported via support portal with high priority, and this started after the latest release.",billing
CLS-01142,"Urgent, The website is very slow today. Reported via chat with medium priority, and this affects multiple users.",technical
CLS-01143,"Good morning, Delivery date keeps changing. Reported via chat with low priority, and this affects multiple users.",shipping
CLS-01144,"Need assistance, My user appears disabled in admin. Reported via support portal with high priority, and this is blocking our operations.",account_access
CLS-01145,"Hello support, I need an updated invoice with tax ID. Reported via email with low priority, and this affects multiple users.",billing
CLS-01146,"Hi team, My order has not been delivered. Reported via chat with medium priority, and please prioritize this today.",shipping
CLS-01147,"Hi team, Billing continued after cancellation. Reported via support portal with high priority, and please prioritize this today.",billing
CLS-01148,"Hi team, SSO login fails for our team. Reported via phone with medium priority, and we need a quick resolution.",account_access
CLS-01149,"Good morning, I need to change the delivery address. Reported via phone with high priority, and this is blocking our operations.",shipping
CLS-01150,"Good morning, Search is returning empty results. Reported via email with medium priority, and this is blocking our operations.",technical
CLS-01151,"Urgent, I need an updated invoice with tax ID. Reported via support portal with medium priority, and this started yesterday.",billing
CLS-01152,"Good morning, My user appears disabled in admin. Reported via chat with high priority, and please prioritize this today.",account_access
CLS-01153,"Good morning, The website is very slow today. Reported via phone with low priority, and we need a quick resolution.",technical
CLS-01154,"Hi team, The package arrived damaged. Reported via support portal with medium priority, and this is blocking our operations.",shipping
CLS-01155,"Hi team, My order has not been delivered. Reported via support portal with high priority, and this is blocking our operations.",shipping
CLS-01156,"Need assistance, The package arrived damaged. Reported via support portal with high priority, and this started after the latest release.",shipping
CLS-01157,"Good morning, Password reset link expired. Reported via email with high priority, and we need a quick resolution.",account_access
CLS-01158,"Please help, My user appears disabled in admin. Reported via chat with low priority, and this started after the latest release.",account_access
CLS-01159,"Good morning, The app crashes on startup. Reported via chat with high priority, and we need a quick resolution.",technical
CLS-01160,"Hello support, My refund has not arrived yet. Reported via phone with low priority, and this started yesterday.",billing
CLS-01161,"Hi team, SSO login fails for our team. Reported via support portal with medium priority, and please prioritize this today.",account_access
CLS-01162,"Please help, File upload fails for PDF documents. Reported via email with low priority, and this is blocking our operations.",technical
CLS-01163,"Hi team, I am logged out immediately after signing in. Reported via phone with high priority, and this started after the latest release.",account_access
CLS-01164,"Hi team, Delivery date keeps changing. Reported via support portal with medium priority, and this started yesterday.",shipping
CLS-01165,"Hi team, SSO login fails for our team. Reported via chat with high priority, and we need a quick resolution.",account_access
CLS-01166,"Please help, Export to CSV does not work. Reported via chat with low priority, and this is blocking our operations.",technical
CLS-01167,"Hi team, I need to change the delivery address. Reported via email with medium priority, and this affects multiple users.",shipping
CLS-01168,"Please help, I need an updated invoice with tax ID. Reported via email with medium priority, and this affects multiple users.",billing
CLS-01169,"Urgent, My order has not been delivered. Reported via email with high priority, and this started after the latest release.",shipping
CLS-01170,"Hi team, Search is returning empty results. Reported via phone with medium priority, and please prioritize this today.",technical
CLS-01171,"Please help, The app crashes on startup. Reported via chat with medium priority, and this affects multiple users.",technical
CLS-01172,"Urgent, Search is returning empty results. Reported via phone with low priority, and please prioritize this today.",technical
CLS-01173,"Urgent, File upload fails for PDF documents. Reported via email with low priority, and this started yesterday.",technical
CLS-01174,"Need assistance, I need to change the delivery address. Reported via support portal with high priority, and this is blocking our operations.",shipping
CLS-01175,"Need assistance, I was charged twice for my subscription. Reported via chat with high priority, and this started yesterday.",billing
CLS-01176,"Need assistance, My refund has not arrived yet. Reported via phone with high priority, and this started after the latest release.",billing
CLS-01177,"Please help, I was billed for an add-on I did not enable. Reported via chat with high priority, and this affects multiple users.",billing
CLS-01178,"Need assistance, Tracking has not updated for days. Reported via email with high priority, and this is blocking our operations.",shipping
CLS-01179,"Need assistance, My account is locked unexpectedly. Reported via phone with medium priority, and please prioritize this today.",account_access
CLS-01180,"Hello support, The dashboard is blank after login. Reported via support portal with low priority, and please prioritize this today.",technical
CLS-01181,"Good morning, Two-factor code never arrives. Reported via phone with medium priority, and this is blocking our operations.",account_access
CLS-01182,"Urgent, The invoice total is incorrect. Reported via email with medium priority, and please prioritize this today.",billing
CLS-01183,"Hello support, SSO login fails for our team. Reported via email with medium priority, and this is blocking our operations.",account_access
CLS-01184,"Good morning, My user appears disabled in admin. Reported via chat with low priority, and this started after the latest release.",account_access
CLS-01185,"Hello support, The dashboard is blank after login. Reported via phone with low priority, and this affects multiple users.",technical
CLS-01186,"Hi team, The invoice total is incorrect. Reported via chat with low priority, and this is blocking our operations.",billing
CLS-01187,"Please help, I was charged twice for my subscription. Reported via phone with high priority, and this is blocking our operations.",billing
CLS-01188,"Hi team, The payment failed but money was charged. Reported via email with high priority, and please prioritize this today.",billing
CLS-01189,"Urgent, The package arrived damaged. Reported via chat with medium priority, and please prioritize this today.",shipping
CLS-01190,"Please help, Search is returning empty results. Reported via support portal with high priority, and we need a quick resolution.",technical
CLS-01191,"Good morning, The API returns a 500 error. Reported via phone with medium priority, and this started yesterday.",technical
CLS-01192,"Urgent, Export to CSV does not work. Reported via chat with medium priority, and this is blocking our operations.",technical
CLS-01193,"Good morning, The payment failed but money was charged. Reported via phone with medium priority, and this affects multiple users.",billing
CLS-01194,"Good morning, I need an updated invoice with tax ID. Reported via chat with low priority, and this started after the latest release.",billing
CLS-01195,"Urgent, The invoice total is incorrect. Reported via email with medium priority, and this is blocking our operations.",billing
CLS-01196,"Urgent, File upload fails for PDF documents. Reported via chat with medium priority, and we need a quick resolution.",technical
CLS-01197,"Need assistance, Tracking has not updated for days. Reported via chat with medium priority, and this started yesterday.",shipping
CLS-01198,"Hello support, My refund has not arrived yet. Reported via support portal with high priority, and this affects multiple users.",billing
CLS-01199,"Need assistance, File upload fails for PDF documents. Reported via chat with high priority, and this started yesterday.",technical
CLS-01200,"Need assistance, I need an updated invoice with tax ID. Reported via chat with high priority, and this started yesterday.",billing
CLS-01201,"Please help, My user appears disabled in admin. Reported via email with medium priority, and we need a quick resolution.",account_access
CLS-01202,"Hi team, My refund has not arrived yet. Reported via chat with high priority, and please prioritize this today.",billing
CLS-01203,"Good morning, Courier delivered to the wrong address. Reported via chat with medium priority, and please prioritize this today.",shipping
CLS-01204,"Urgent, The invoice total is incorrect. Reported via support portal with low priority, and this is blocking our operations.",billing
CLS-01205,"Need assistance, A discount code was not applied. Reported via email with low priority, and this affects multiple users.",billing
CLS-01206,"Hi team, The website is very slow today. Reported via phone with medium priority, and please prioritize this today.",technical
CLS-01207,"Hi team, A discount code was not applied. Reported via support portal with low priority, and this started yesterday.",billing
CLS-01208,"Need assistance, Two-factor code never arrives. Reported via chat with medium priority, and this is blocking our operations.",account_access
CLS-01209,"Please help, My user appears disabled in admin. Reported via phone with medium priority, and this started after the latest release.",account_access
CLS-01210,"Please help, My refund has not arrived yet. Reported via email with medium priority, and this affects multiple users.",billing
CLS-01211,"Hello support, Billing continued after cancellation. Reported via support portal with low priority, and this is blocking our operations.",billing
CLS-01212,"Please help, I was billed for an add-on I did not enable. Reported via email with low priority, and this is blocking our operations.",billing
CLS-01213,"Good morning, I need to change my login email. Reported via email with high priority, and this is blocking our operations.",account_access
CLS-01214,"Need assistance, I was charged twice for my subscription. Reported via support portal with medium priority, and we need a quick resolution.",billing
CLS-01215,"Urgent, The payment failed but money was charged. Reported via email with high priority, and this started yesterday.",billing
CLS-01216,"Hi team, The app crashes on startup. Reported via chat with medium priority, and please prioritize this today.",technical
CLS-01217,"Urgent, A discount code was not applied. Reported via support portal with medium priority, and please prioritize this today.",billing
CLS-01218,"Need assistance, File upload fails for PDF documents. Reported via chat with medium priority, and please prioritize this today.",technical
CLS-01219,"Please help, File upload fails for PDF documents. Reported via email with low priority, and this started yesterday.",technical
CLS-01220,"Urgent, The invoice total is incorrect. Reported via email with low priority, and this started after the latest release.",billing
CLS-01221,"Hi team, A discount code was not applied. Reported via chat with high priority, and this affects multiple users.",billing
CLS-01222,"Need assistance, The app crashes on startup. Reported via email with medium priority, and please prioritize this today.",technical
CLS-01223,"Hello support, I was charged twice for my subscription. Reported via phone with high priority, and we need a quick resolution.",billing
CLS-01224,"Good morning, Courier delivered to the wrong address. Reported via email with low priority, and this is blocking our operations.",shipping
CLS-01225,"Hi team, The website is very slow today. Reported via support portal with low priority, and this affects multiple users.",technical
CLS-01226,"Hello support, The dashboard is blank after login. Reported via email with medium priority, and this started yesterday.",technical
CLS-01227,"Hi team, Two-factor code never arrives. Reported via phone with high priority, and please prioritize this today.",account_access
CLS-01228,"Need assistance, Tracking has not updated for days. Reported via chat with high priority, and this affects multiple users.",shipping
CLS-01229,"Hello support, Delivery date keeps changing. Reported via phone with medium priority, and this is blocking our operations.",shipping
CLS-01230,"Good morning, My user appears disabled in admin. Reported via chat with low priority, and this started yesterday.",account_access
CLS-01231,"Need assistance, The invoice total is incorrect. Reported via phone with low priority, and we need a quick resolution.",billing
CLS-01232,"Please help, Courier delivered to the wrong address. Reported via support portal with high priority, and this started after the latest release.",shipping
CLS-01233,"Good morning, Export to CSV does not work. Reported via phone with high priority, and this started after the latest release.",technical
CLS-01234,"Hi team, I am logged out immediately after signing in. Reported via email with low priority, and we need a quick resolution.",account_access
CLS-01235,"Hello support, Two-factor code never arrives. Reported via support portal with medium priority, and please prioritize this today.",account_access
CLS-01236,"Good morning, The package arrived damaged. Reported via support portal with low priority, and this started after the latest release.",shipping
CLS-01237,"Good morning, A discount code was not applied. Reported via chat with high priority, and this started yesterday.",billing
CLS-01238,"Need assistance, I was billed for an add-on I did not enable. Reported via support portal with medium priority, and this started yesterday.",billing
CLS-01239,"Good morning, I was billed for an add-on I did not enable. Reported via support portal with medium priority, and we need a quick resolution.",billing
CLS-01240,"Good morning, Password reset link expired. Reported via email with low priority, and this is blocking our operations.",account_access
CLS-01241,"Please help, Tracking has not updated for days. Reported via chat with medium priority, and this affects multiple users.",shipping
CLS-01242,"Hi team, I need an updated invoice with tax ID. Reported via phone with high priority, and this started yesterday.",billing
CLS-01243,"Need assistance, My order has not been delivered. Reported via phone with medium priority, and please prioritize this today.",shipping
CLS-01244,"Please help, I need to change the delivery address. Reported via email with low priority, and please prioritize this today.",shipping
CLS-01245,"Good morning, Delivery date keeps changing. Reported via chat with low priority, and this started yesterday.",shipping
CLS-01246,"Hello support, Tracking has not updated for days. Reported via phone with medium priority, and this is blocking our operations.",shipping
CLS-01247,"Hello support, The API returns a 500 error. Reported via email with medium priority, and please prioritize this today.",technical
CLS-01248,"Please help, The API returns a 500 error. Reported via chat with low priority, and this started after the latest release.",technical
CLS-01249,"Hello support, I need to change my login email. Reported via support portal with medium priority, and please prioritize this today.",account_access
CLS-01250,"Urgent, A discount code was not applied. Reported via support portal with low priority, and this is blocking our operations.",billing
CLS-01251,"Hello support, Search is returning empty results. Reported via phone with low priority, and this started after the latest release.",technical
CLS-01252,"Hello support, The payment failed but money was charged. Reported via support portal with medium priority, and this affects multiple users.",billing
CLS-01253,"Need assistance, Order is marked delivered but I did not receive it. Reported via chat with high priority, and this is blocking our operations.",shipping
CLS-01254,"Please help, The checkout page freezes. Reported via chat with medium priority, and we need a quick resolution.",technical
CLS-01255,"Please help, I cannot log in to my account. Reported via chat with high priority, and this is blocking our operations.",account_access
CLS-01256,"Need assistance, I need to change my login email. Reported via chat with low priority, and this started after the latest release.",account_access
CLS-01257,"Hi team, Delivery date keeps changing. Reported via support portal with high priority, and this started after the latest release.",shipping
CLS-01258,"Good morning, Export to CSV does not work. Reported via support portal with high priority, and we need a quick resolution.",technical
CLS-01259,"Need assistance, The package arrived damaged. Reported via chat with high priority, and we need a quick resolution.",shipping
CLS-01260,"Need assistance, I need to change the delivery address. Reported via phone with medium priority, and this affects multiple users.",shipping
CLS-01261,"Urgent, The invoice total is incorrect. Reported via phone with high priority, and this started after the latest release.",billing
CLS-01262,"Please help, Courier delivered to the wrong address. Reported via chat with low priority, and this started yesterday.",shipping
CLS-01263,"Hi team, Password reset link expired. Reported via support portal with medium priority, and we need a quick resolution.",account_access
CLS-01264,"Please help, Delivery date keeps changing. Reported via support portal with low priority, and this affects multiple users.",shipping
CLS-01265,"Urgent, My order has not been delivered. Reported via chat with medium priority, and this started after the latest release.",shipping
CLS-01266,"Need assistance, I need an updated invoice with tax ID. Reported via chat with medium priority, and this is blocking our operations.",billing
CLS-01267,"Good morning, Password reset link expired. Reported via phone with medium priority, and we need a quick resolution.",account_access
CLS-01268,"Please help, The API returns a 500 error. Reported via support portal with medium priority, and this started after the latest release.",technical
CLS-01269,"Urgent, The website is very slow today. Reported via support portal with high priority, and this started after the latest release.",technical
CLS-01270,"Need assistance, Export to CSV does not work. Reported via support portal with high priority, and this affects multiple users.",technical
CLS-01271,"Hello support, File upload fails for PDF documents. Reported via phone with medium priority, and we need a quick resolution.",technical
CLS-01272,"Hi team, Delivery date keeps changing. Reported via chat with high priority, and this affects multiple users.",shipping
CLS-01273,"Hello support, A discount code was not applied. Reported via chat with medium priority, and please prioritize this today.",billing
CLS-01274,"Urgent, Order is marked delivered but I did not receive it. Reported via email with low priority, and we need a quick resolution.",shipping
CLS-01275,"Please help, The payment failed but money was charged. Reported via support portal with medium priority, and this started yesterday.",billing
CLS-01276,"Hello support, Search is returning empty results. Reported via support portal with medium priority, and this started yesterday.",technical
CLS-01277,"Need assistance, Search is returning empty results. Reported via support portal with medium priority, and this is blocking our operations.",technical
CLS-01278,"Need assistance, I need to change the delivery address. Reported via phone with low priority, and this is blocking our operations.",shipping
CLS-01279,"Urgent, Billing continued after cancellation. Reported via chat with medium priority, and please prioritize this today.",billing
CLS-01280,"Hi team, I need to change the delivery address. Reported via email with low priority, and this started after the latest release.",shipping
CLS-01281,"Please help, Export to CSV does not work. Reported via email with high priority, and this started yesterday.",technical
CLS-01282,"Please help, File upload fails for PDF documents. Reported via email with high priority, and this affects multiple users.",technical
CLS-01283,"Please help, I need an updated invoice with tax ID. Reported via email with high priority, and this affects multiple users.",billing
CLS-01284,"Hi team, I am logged out immediately after signing in. Reported via chat with low priority, and this started after the latest release.",account_access
CLS-01285,"Hello support, My account is locked unexpectedly. Reported via phone with low priority, and we need a quick resolution.",account_access
CLS-01286,"Need assistance, My order has not been delivered. Reported via phone with medium priority, and we need a quick resolution.",shipping
CLS-01287,"Good morning, File upload fails for PDF documents. Reported via phone with low priority, and please prioritize this today.",technical
CLS-01288,"Urgent, I was billed for an add-on I did not enable. Reported via phone with high priority, and this is blocking our operations.",billing
CLS-01289,"Hello support, I need an updated invoice with tax ID. Reported via chat with low priority, and we need a quick resolution.",billing
CLS-01290,"Hi team, Password reset link expired. Reported via support portal with high priority, and this started after the latest release.",account_access
CLS-01291,"Please help, My refund has not arrived yet. Reported via phone with low priority, and this started after the latest release.",billing
CLS-01292,"Need assistance, SSO login fails for our team. Reported via phone with medium priority, and this started after the latest release.",account_access
CLS-01293,"Hi team, The checkout page freezes. Reported via support portal with high priority, and please prioritize this today.",technical
CLS-01294,"Good morning, A discount code was not applied. Reported via support portal with high priority, and this affects multiple users.",billing
CLS-01295,"Urgent, The invoice total is incorrect. Reported via phone with medium priority, and this affects multiple users.",billing
CLS-01296,"Good morning, My order has not been delivered. Reported via phone with medium priority, and this affects multiple users.",shipping
CLS-01297,"Good morning, I need an updated invoice with tax ID. Reported via email with medium priority, and this is blocking our operations.",billing
CLS-01298,"Urgent, The dashboard is blank after login. Reported via email with high priority, and please prioritize this today.",technical
CLS-01299,"Hi team, The invoice total is incorrect. Reported via chat with high priority, and please prioritize this today.",billing
CLS-01300,"Hi team, One item is missing from the shipment. Reported via email with high priority, and this started yesterday.",shipping
CLS-01301,"Good morning, SSO login fails for our team. Reported via support portal with high priority, and please prioritize this today.",account_access
CLS-01302,"Need assistance, My account is locked unexpectedly. Reported via support portal with medium priority, and this started yesterday.",account_access
CLS-01303,"Good morning, Order is marked delivered but I did not receive it. Reported via email with low priority, and this started yesterday.",shipping
CLS-01304,"Need assistance, I need to change my login email. Reported via chat with medium priority, and we need a quick resolution.",account_access
CLS-01305,"Hi team, Delivery date keeps changing. Reported via email with medium priority, and this started after the latest release.",shipping
CLS-01306,"Urgent, File upload fails for PDF documents. Reported via chat with medium priority, and this affects multiple users.",technical
CLS-01307,"Please help, SSO login fails for our team. Reported via chat with high priority, and this is blocking our operations.",account_access
CLS-01308,"Please help, Courier delivered to the wrong address. Reported via chat with medium priority, and this is blocking our operations.",shipping
CLS-01309,"Need assistance, My account is locked unexpectedly. Reported via email with low priority, and please prioritize this today.",account_access
CLS-01310,"Hi team, Courier delivered to the wrong address. Reported via support portal with medium priority, and this started yesterday.",shipping
CLS-01311,"Please help, My account is locked unexpectedly. Reported via support portal with low priority, and please prioritize this today.",account_access
CLS-01312,"Hello support, Tracking has not updated for days. Reported via chat with low priority, and please prioritize this today.",shipping
CLS-01313,"Please help, I was charged twice for my subscription. Reported via support portal with low priority, and we need a quick resolution.",billing
CLS-01314,"Need assistance, Password reset link expired. Reported via support portal with low priority, and this is blocking our operations.",account_access
CLS-01315,"Hi team, Search is returning empty results. Reported via phone with medium priority, and this started after the latest release.",technical
CLS-01316,"Need assistance, The payment failed but money was charged. Reported via phone with high priority, and please prioritize this today.",billing
CLS-01317,"Good morning, A discount code was not applied. Reported via phone with high priority, and this is blocking our operations.",billing
CLS-01318,"Hi team, The app crashes on startup. Reported via support portal with low priority, and this affects multiple users.",technical
CLS-01319,"Need assistance, Password reset link expired. Reported via chat with medium priority, and this started yesterday.",account_access
CLS-01320,"Hi team, Export to CSV does not work. Reported via support portal with low priority, and this affects multiple users.",technical
CLS-01321,"Urgent, Two-factor code never arrives. Reported via support portal with medium priority, and this started after the latest release.",account_access
CLS-01322,"Good morning, The checkout page freezes. Reported via chat with medium priority, and this is blocking our operations.",technical
CLS-01323,"Need assistance, I was charged twice for my subscription. Reported via email with low priority, and this started after the latest release.",billing
CLS-01324,"Please help, I am logged out immediately after signing in. Reported via chat with low priority, and this started yesterday.",account_access
CLS-01325,"Please help, Courier delivered to the wrong address. Reported via support portal with medium priority, and we need a quick resolution.",shipping
CLS-01326,"Please help, I need to change the delivery address. Reported via email with medium priority, and this is blocking our operations.",shipping
CLS-01327,"Urgent, The dashboard is blank after login. Reported via support portal with high priority, and we need a quick resolution.",technical
CLS-01328,"Hello support, The website is very slow today. Reported via support portal with low priority, and please prioritize this today.",technical
CLS-01329,"Hi team, The payment failed but money was charged. Reported via phone with medium priority, and we need a quick resolution.",billing
CLS-01330,"Hello support, Billing continued after cancellation. Reported via email with high priority, and this is blocking our operations.",billing
CLS-01331,"Hello support, The payment failed but money was charged. Reported via support portal with low priority, and we need a quick resolution.",billing
CLS-01332,"Need assistance, File upload fails for PDF documents. Reported via support portal with medium priority, and this is blocking our operations.",technical
CLS-01333,"Hi team, I cannot log in to my account. Reported via phone with high priority, and we need a quick resolution.",account_access
CLS-01334,"Good morning, The package arrived damaged. Reported via email with low priority, and this is blocking our operations.",shipping
CLS-01335,"Urgent, Password reset link expired. Reported via phone with medium priority, and this affects multiple users.",account_access
CLS-01336,"Need assistance, Export to CSV does not work. Reported via phone with high priority, and this is blocking our operations.",technical
CLS-01337,"Hi team, The package arrived damaged. Reported via email with low priority, and this started after the latest release.",shipping
CLS-01338,"Hello support, The API returns a 500 error. Reported via phone with high priority, and this started yesterday.",technical
CLS-01339,"Hello support, I need an updated invoice with tax ID. Reported via phone with high priority, and please prioritize this today.",billing
CLS-01340,"Need assistance, Courier delivered to the wrong address. Reported via email with low priority, and this affects multiple users.",shipping
CLS-01341,"Hello support, Order is marked delivered but I did not receive it. Reported via support portal with low priority, and this affects multiple users.",shipping
CLS-01342,"Hello support, Export to CSV does not work. Reported via chat with low priority, and this is blocking our operations.",technical
CLS-01343,"Need assistance, I am logged out immediately after signing in. Reported via email with medium priority, and this affects multiple users.",account_access
CLS-01344,"Good morning, The checkout page freezes. Reported via phone with low priority, and this started after the latest release.",technical
CLS-01345,"Please help, The dashboard is blank after login. Reported via phone with medium priority, and this started yesterday.",technical
CLS-01346,"Please help, The payment failed but money was charged. Reported via email with high priority, and this started yesterday.",billing
CLS-01347,"Hello support, My order has not been delivered. Reported via phone with high priority, and we need a quick resolution.",shipping
CLS-01348,"Urgent, I am logged out immediately after signing in. Reported via chat with high priority, and we need a quick resolution.",account_access
CLS-01349,"Please help, My order has not been delivered. Reported via chat with high priority, and this affects multiple users.",shipping
CLS-01350,"Hi team, The dashboard is blank after login. Reported via support portal with high priority, and this affects multiple users.",technical
CLS-01351,"Hello support, Order is marked delivered but I did not receive it. Reported via phone with low priority, and this is blocking our operations.",shipping
CLS-01352,"Good morning, The website is very slow today. Reported via email with low priority, and we need a quick resolution.",technical
CLS-01353,"Need assistance, One item is missing from the shipment. Reported via chat with high priority, and this affects multiple users.",shipping
CLS-01354,"Hello support, I cannot log in to my account. Reported via email with low priority, and we need a quick resolution.",account_access
CLS-01355,"Need assistance, Billing continued after cancellation. Reported via phone with medium priority, and this started yesterday.",billing
CLS-01356,"Good morning, I need an updated invoice with tax ID. Reported via email with medium priority, and this started after the latest release.",billing
