ticket_id,raw_text,label
TCK-00751,"Hello support, I was billed for an add-on I did not enable. Reported via portal, medium priority, reference plan PRO, and this happens only on web.",billing
TCK-00752,"Good afternoon, The package arrived damaged. Reported via portal, high priority, reference shipment SHP-9001, and this started after the latest release.",shipping
TCK-00753,"Good afternoon, I am reporting this issue: I need to change the delivery address. Channel phone, medium priority, reference tracking TRK-992, and this started yesterday.",shipping
TCK-00754,"Good afternoon: The courier delivered to the wrong address. I opened this through phone with low priority, reference tracking TRK-331, and this affects multiple users.",shipping
TCK-00755,"Good afternoon: I get a timeout when loading reports. I opened this through phone with high priority, reference CRM connector, and this started yesterday.",technical
TCK-00756,"Urgent, I am reporting this issue: SSO login is failing for my team. Channel phone, high priority, reference sales team, and we need a fix today.",account_access
TCK-00757,"Urgent: Tracking has not updated for days. I opened this through chat with high priority, reference tracking TRK-992, and this started after the latest release.",shipping
TCK-00758,"Please help, My order has not been delivered. Reported via portal, high priority, reference shipment SHP-9001, and this happens only on mobile.",shipping
TCK-00759,"Need assistance, I am reporting this issue: Search returns no results. Channel chat, high priority, reference checkout module, and this started yesterday.",technical
TCK-00760,"Good morning, File upload fails for PDFs. Reported via phone, medium priority, reference web frontend, and this is impacting customer response times.",technical
TCK-00761,"Need assistance, SSO login is failing for my team. Sending details through email, medium priority, reference corporate domain, and this affects multiple users.",account_access
TCK-00762,"Hello support, Billing continued after I canceled. Sending details through email, low priority, reference plan PRO, and this happens only on mobile.",billing
TCK-00763,"Good afternoon, The courier asked for an unexpected fee. Reported via phone, high priority, reference tracking TRK-331, and this blocks our daily operations.",shipping
TCK-00764,"Quick request, I need to change the delivery address. Sending details through email, high priority, reference tracking TRK-331, and this started after the latest release.",shipping
TCK-00765,"Quick request: The invoice total is incorrect. I opened this through email with high priority, reference invoice INV-1021, and this happens only on web.",billing
TCK-00766,"Good afternoon, I received the wrong product. Reported via portal, medium priority, reference shipment SHP-7654, and this started after the latest release.",shipping
TCK-00767,"Hello support, My order has not been delivered. Reported via email, high priority, reference shipment SHP-7654, and this happens only on mobile.",shipping
TCK-00768,"Hello support: My order has not been delivered. I opened this through chat with low priority, reference order ORD-1102, and this happens only on web.",shipping
TCK-00769,"Hello support, The invoice total is incorrect. Reported via chat, low priority, reference invoice INV-1021, and this happens only on mobile.",billing
TCK-00770,"Good morning, My discount was not applied. Reported via email, high priority, reference subscription SUB-8840, and we need a fix today.",billing
TCK-00771,"Urgent: I received the wrong product. I opened this through email with high priority, reference shipment SHP-7654, and this started yesterday.",shipping
TCK-00772,"Hello support, I am reporting this issue: The parcel box arrived open. Channel chat, medium priority, reference tracking TRK-992, and this happens only on web.",shipping
TCK-00773,"Hello support: File upload fails for PDFs. I opened this through phone with medium priority, reference service API, and we need a fix today.",technical
TCK-00774,"Quick request, I am reporting this issue: I cannot complete email verification. Channel email, medium priority, reference sales team, and this started yesterday.",account_access
TCK-00775,"Please help, I am reporting this issue: SSO login is failing for my team. Channel chat, low priority, reference sales team, and this started after the latest release.",account_access
TCK-00776,"Please help, I am reporting this issue: I get a timeout when loading reports. Channel chat, low priority, reference CRM connector, and we need a fix today.",technical
TCK-00777,"Good morning, My account is locked. Sending details through chat, high priority, reference user USR-441, and this happens only on web.",account_access
TCK-00778,"Please help: The screen is blank after login. I opened this through email with low priority, reference checkout module, and this affects multiple users.",technical
TCK-00779,"Need assistance, My annual plan renewed at the wrong price. Sending details through portal, medium priority, reference plan PRO, and this affects multiple users.",billing
TCK-00780,"Urgent, I am reporting this issue: The export button does nothing. Channel phone, high priority, reference service API, and this happens only on mobile.",technical
TCK-00781,"Quick request, I cannot complete email verification. Reported via phone, medium priority, reference sales team, and this happens only on mobile.",account_access
TCK-00782,"Hello support: The order is marked delivered but I did not receive it. I opened this through email with medium priority, reference tracking TRK-331, and we need a fix today.",shipping
TCK-00783,"Hello support: Search returns no results. I opened this through portal with medium priority, reference web frontend, and this happens only on web.",technical
TCK-00784,"Hi team, I am reporting this issue: I get a timeout when loading reports. Channel email, medium priority, reference CRM connector, and this started after the latest release.",technical
TCK-00785,"Good afternoon, I get logged out immediately. Reported via phone, low priority, reference main tenant, and this happens only on mobile.",account_access
TCK-00786,"Good afternoon, I am reporting this issue: I get a timeout when loading reports. Channel email, medium priority, reference CRM connector, and this blocks our daily operations.",technical
TCK-00787,"Need assistance, I am reporting this issue: The parcel box arrived open. Channel email, high priority, reference tracking TRK-992, and this blocks our daily operations.",shipping
TCK-00788,"Please help: I cannot complete email verification. I opened this through chat with medium priority, reference user USR-772, and this affects multiple users.",account_access
TCK-00789,"Good afternoon: Search returns no results. I opened this through phone with high priority, reference CRM connector, and this is impacting customer response times.",technical
TCK-00790,"Please help, I am reporting this issue: I was charged twice for my monthly plan. Channel portal, medium priority, reference invoice INV-1021, and this started yesterday.",billing
TCK-00791,"Good afternoon, The screen is blank after login. Reported via portal, medium priority, reference checkout module, and this affects multiple users.",technical
TCK-00792,"Hello support, I am reporting this issue: Search returns no results. Channel email, medium priority, reference admin dashboard, and this happens only on mobile.",technical
TCK-00793,"Please help, The courier delivered to the wrong address. Sending details through email, low priority, reference shipment SHP-9001, and this started after the latest release.",shipping
TCK-00794,"Please help, One item is missing from the shipment. Sending details through portal, low priority, reference shipment SHP-7654, and this started after the latest release.",shipping
TCK-00795,"Hello support: My discount was not applied. I opened this through email with low priority, reference subscription SUB-8840, and this started yesterday.",billing
TCK-00796,"Good morning, File upload fails for PDFs. Sending details through email, low priority, reference service API, and this happens only on mobile.",technical
TCK-00797,"Good afternoon, I am reporting this issue: I cannot enable two-factor authentication. Channel phone, high priority, reference user USR-441, and this happens only on mobile.",account_access
TCK-00798,"Quick request, The two-factor code never arrives. Reported via chat, medium priority, reference corporate domain, and we need a fix today.",account_access
TCK-00799,"Hi team, I need an updated invoice with company tax ID. Sending details through portal, low priority, reference order ORD-5561, and this happens only on web.",billing
TCK-00800,"Good morning: I received the wrong product. I opened this through portal with low priority, reference tracking TRK-331, and this affects multiple users.",shipping
TCK-00801,"Hello support, I am reporting this issue: I need to change the delivery address. Channel portal, medium priority, reference shipment SHP-7654, and this affects multiple users.",shipping
TCK-00802,"Please help: Billing continued after I canceled. I opened this through email with low priority, reference plan PRO, and this blocks our daily operations.",billing
TCK-00803,"Need assistance: I cannot complete email verification. I opened this through email with low priority, reference main tenant, and this started yesterday.",account_access
TCK-00804,"Good morning, I am reporting this issue: I need to change the delivery address. Channel portal, high priority, reference tracking TRK-992, and this happens only on mobile.",shipping
TCK-00805,"Urgent, I need to switch the payment method. Reported via portal, low priority, reference plan PRO, and this started after the latest release.",billing
TCK-00806,"Hi team, Changes are not being saved. Sending details through portal, medium priority, reference service API, and this blocks our daily operations.",technical
TCK-00807,"Urgent, One item is missing from the shipment. Sending details through phone, medium priority, reference tracking TRK-992, and this happens only on web.",shipping
TCK-00808,"Hi team, The website is extremely slow. Reported via phone, high priority, reference CRM connector, and this happens only on web.",technical
TCK-00809,"Quick request: The invoice total is incorrect. I opened this through email with low priority, reference plan PRO, and this is impacting customer response times.",billing
TCK-00810,"Quick request, I am reporting this issue: File upload fails for PDFs. Channel phone, medium priority, reference service API, and this happens only on mobile.",technical
TCK-00811,"Please help, File upload fails for PDFs. Sending details through email, medium priority, reference admin dashboard, and this started yesterday.",technical
TCK-00812,"Please help, The payment failed but money was still taken. Reported via email, high priority, reference invoice INV-3044, and this affects multiple users.",billing
TCK-00813,"Please help, The order is marked delivered but I did not receive it. Reported via email, low priority, reference order ORD-1102, and we need a fix today.",shipping
TCK-00814,"Urgent, I am reporting this issue: A refund has not arrived yet. Channel portal, high priority, reference order ORD-5561, and this is impacting customer response times.",billing
TCK-00815,"Good morning: I get logged out immediately. I opened this through phone with low priority, reference main tenant, and this started yesterday.",account_access
TCK-00816,"Good afternoon: One item is missing from the shipment. I opened this through portal with medium priority, reference order ORD-1102, and this started yesterday.",shipping
TCK-00817,"Good morning, I am reporting this issue: My password is rejected even after reset. Channel email, high priority, reference corporate domain, and this happens only on web.",account_access
TCK-00818,"Good afternoon: I cannot enable two-factor authentication. I opened this through email with low priority, reference corporate domain, and this happens only on mobile.",account_access
TCK-00819,"Good afternoon, The checkout page freezes during payment. Sending details through phone, high priority, reference service API, and we need a fix today.",technical
TCK-00820,"Need assistance, I am reporting this issue: The app crashes when I open the dashboard. Channel chat, low priority, reference checkout module, and this started yesterday.",technical
TCK-00821,"Urgent: The integration with our CRM is failing. I opened this through phone with high priority, reference CRM connector, and this is impacting customer response times.",technical
TCK-00822,"Quick request: Tracking has not updated for days. I opened this through portal with medium priority, reference shipment SHP-9001, and this started yesterday.",shipping
TCK-00823,"Quick request: I was billed for an add-on I did not enable. I opened this through phone with high priority, reference invoice INV-3044, and this happens only on web.",billing
TCK-00824,"Please help, The app crashes when I open the dashboard. Reported via email, high priority, reference admin dashboard, and this started after the latest release.",technical
TCK-00825,"Need assistance: The parcel box arrived open. I opened this through email with medium priority, reference tracking TRK-331, and we need a fix today.",shipping
TCK-00826,"Good afternoon: I cannot enable two-factor authentication. I opened this through portal with low priority, reference user USR-441, and this started yesterday.",account_access
TCK-00827,"Need assistance, The order is marked delivered but I did not receive it. Sending details through portal, medium priority, reference tracking TRK-992, and this started yesterday.",shipping
TCK-00828,"Good afternoon, I am reporting this issue: The courier delivered to the wrong address. Channel phone, medium priority, reference shipment SHP-9001, and this happens only on web.",shipping
TCK-00829,"Good morning: Notifications are delayed by several hours. I opened this through phone with high priority, reference admin dashboard, and this started after the latest release.",technical
TCK-00830,"Good morning: I need to switch the payment method. I opened this through portal with high priority, reference plan PRO, and this blocks our daily operations.",billing
TCK-00831,"Quick request: I cannot log in to my account. I opened this through chat with high priority, reference corporate domain, and this affects multiple users.",account_access
TCK-00832,"Please help, The delivery date keeps changing. Sending details through portal, medium priority, reference tracking TRK-992, and this started yesterday.",shipping
TCK-00833,"Hello support, I am reporting this issue: The invoice total is incorrect. Channel chat, medium priority, reference plan PRO, and this blocks our daily operations.",billing
TCK-00834,"Good morning, The delivery date keeps changing. Reported via email, medium priority, reference shipment SHP-7654, and this blocks our daily operations.",shipping
TCK-00835,"Quick request, I am reporting this issue: My account is locked. Channel email, low priority, reference corporate domain, and this happens only on mobile.",account_access
TCK-00836,"Please help: The payment failed but money was still taken. I opened this through phone with high priority, reference invoice INV-1021, and this is impacting customer response times.",billing
TCK-00837,"Hi team, The package arrived damaged. Reported via portal, high priority, reference tracking TRK-992, and this started after the latest release.",shipping
TCK-00838,"Need assistance: The integration with our CRM is failing. I opened this through portal with low priority, reference service API, and this affects multiple users.",technical
TCK-00839,"Please help: The integration with our CRM is failing. I opened this through phone with high priority, reference service API, and this blocks our daily operations.",technical
TCK-00840,"Hello support: The order is marked delivered but I did not receive it. I opened this through phone with low priority, reference tracking TRK-992, and this happens only on web.",shipping
TCK-00841,"Good afternoon, The two-factor code never arrives. Reported via portal, low priority, reference user USR-441, and this is impacting customer response times.",account_access
TCK-00842,"Quick request, Changes are not being saved. Sending details through portal, high priority, reference service API, and this happens only on web.",technical
TCK-00843,"Hi team, I am reporting this issue: I need an updated invoice with company tax ID. Channel email, medium priority, reference invoice INV-3044, and this started after the latest release.",billing
TCK-00844,"Hi team, I am reporting this issue: The parcel box arrived open. Channel phone, low priority, reference shipment SHP-9001, and this started after the latest release.",shipping
TCK-00845,"Urgent, The export button does nothing. Sending details through email, high priority, reference service API, and we need a fix today.",technical
TCK-00846,"Hello support: The courier delivered to the wrong address. I opened this through portal with medium priority, reference shipment SHP-9001, and this affects multiple users.",shipping
TCK-00847,"Good afternoon: The two-factor code never arrives. I opened this through chat with high priority, reference user USR-441, and we need a fix today.",account_access
TCK-00848,"Need assistance: The export button does nothing. I opened this through chat with medium priority, reference web frontend, and this affects multiple users.",technical
TCK-00849,"Need assistance: The screen is blank after login. I opened this through portal with high priority, reference service API, and this started after the latest release.",technical
TCK-00850,"Good morning, The parcel box arrived open. Sending details through chat, low priority, reference order ORD-1102, and we need a fix today.",shipping
TCK-00851,"Hello support, I need to change the delivery address. Sending details through phone, medium priority, reference tracking TRK-331, and this happens only on mobile.",shipping
TCK-00852,"Need assistance, I am reporting this issue: File upload fails for PDFs. Channel chat, low priority, reference service API, and this happens only on mobile.",technical
TCK-00853,"Please help, I need to change the delivery address. Sending details through phone, medium priority, reference shipment SHP-9001, and this happens only on mobile.",shipping
TCK-00854,"Good afternoon, I am reporting this issue: Changes are not being saved. Channel email, high priority, reference service API, and this started after the latest release.",technical
TCK-00855,"Hi team, I was billed for an add-on I did not enable. Sending details through phone, high priority, reference invoice INV-3044, and we need a fix today.",billing
TCK-00856,"Quick request, The app crashes when I open the dashboard. Sending details through phone, low priority, reference CRM connector, and this happens only on mobile.",technical
TCK-00857,"Hello support, I am reporting this issue: The package arrived damaged. Channel portal, low priority, reference order ORD-1102, and we need a fix today.",shipping
TCK-00858,"Quick request: I need to switch the payment method. I opened this through portal with medium priority, reference plan PRO, and this happens only on web.",billing
TCK-00859,"Need assistance: The invoice total is incorrect. I opened this through phone with high priority, reference invoice INV-1021, and this happens only on mobile.",billing
TCK-00860,"Please help, I am reporting this issue: The checkout page freezes during payment. Channel email, high priority, reference CRM connector, and this is impacting customer response times.",technical
TCK-00861,"Please help: The payment failed but money was still taken. I opened this through email with low priority, reference plan PRO, and this blocks our daily operations.",billing
TCK-00862,"Good morning, I am reporting this issue: The export button does nothing. Channel phone, low priority, reference service API, and we need a fix today.",technical
TCK-00863,"Good morning, I am reporting this issue: The invoice total is incorrect. Channel email, high priority, reference invoice INV-1021, and this happens only on mobile.",billing
TCK-00864,"Hello support: I need to change the delivery address. I opened this through phone with high priority, reference tracking TRK-331, and we need a fix today.",shipping
TCK-00865,"Need assistance, I was charged twice for my monthly plan. Reported via phone, low priority, reference invoice INV-1021, and this is impacting customer response times.",billing
TCK-00866,"Please help, The order is marked delivered but I did not receive it. Sending details through email, low priority, reference shipment SHP-9001, and this started yesterday.",shipping
TCK-00867,"Hello support, I need to change my login email. Sending details through email, high priority, reference corporate domain, and this started yesterday.",account_access
TCK-00868,"Urgent, I am reporting this issue: The package arrived damaged. Channel chat, high priority, reference tracking TRK-331, and this started after the latest release.",shipping
TCK-00869,"Hello support, I need an updated invoice with company tax ID. Sending details through email, low priority, reference invoice INV-3044, and this started yesterday.",billing
TCK-00870,"Good afternoon, I am reporting this issue: I get a timeout when loading reports. Channel phone, medium priority, reference admin dashboard, and this started after the latest release.",technical
TCK-00871,"Need assistance, I am reporting this issue: The export button does nothing. Channel chat, low priority, reference web frontend, and this happens only on web.",technical
TCK-00872,"Please help: My user appears disabled. I opened this through chat with high priority, reference user USR-772, and this affects multiple users.",account_access
TCK-00873,"Urgent, Sign in fails on mobile but works on web. Reported via phone, medium priority, reference corporate domain, and this affects multiple users.",account_access
TCK-00874,"Quick request, I am reporting this issue: Notifications are delayed by several hours. Channel phone, low priority, reference CRM connector, and this blocks our daily operations.",technical
TCK-00875,"Please help, File upload fails for PDFs. Sending details through phone, high priority, reference checkout module, and this started yesterday.",technical
TCK-00876,"Urgent, I am reporting this issue: The export button does nothing. Channel chat, medium priority, reference web frontend, and this started after the latest release.",technical
TCK-00877,"Good morning, The website is extremely slow. Sending details through email, high priority, reference admin dashboard, and this happens only on mobile.",technical
TCK-00878,"Hello support, The export button does nothing. Reported via chat, high priority, reference admin dashboard, and this happens only on web.",technical
TCK-00879,"Hello support: The payment failed but money was still taken. I opened this through email with high priority, reference subscription SUB-8840, and this started yesterday.",billing
TCK-00880,"Hello support, I am reporting this issue: Notifications are delayed by several hours. Channel portal, high priority, reference admin dashboard, and this happens only on web.",technical
TCK-00881,"Good afternoon, The checkout page freezes during payment. Sending details through phone, low priority, reference admin dashboard, and this blocks our daily operations.",technical
TCK-00882,"Good afternoon: The courier delivered to the wrong address. I opened this through email with high priority, reference shipment SHP-9001, and this is impacting customer response times.",shipping
TCK-00883,"Urgent, My password is rejected even after reset. Sending details through portal, medium priority, reference sales team, and we need a fix today.",account_access
TCK-00884,"Hello support, Sign in fails on mobile but works on web. Reported via email, high priority, reference main tenant, and this happens only on web.",account_access
TCK-00885,"Urgent: The order is marked delivered but I did not receive it. I opened this through chat with low priority, reference tracking TRK-331, and this affects multiple users.",shipping
TCK-00886,"Good morning, My password is rejected even after reset. Reported via portal, low priority, reference corporate domain, and this is impacting customer response times.",account_access
TCK-00887,"Hi team, I am reporting this issue: SSO login is failing for my team. Channel email, medium priority, reference main tenant, and this is impacting customer response times.",account_access
TCK-00888,"Good morning, The API returns a 500 error. Sending details through chat, medium priority, reference admin dashboard, and this happens only on web.",technical
TCK-00889,"Good afternoon, I am reporting this issue: The checkout page freezes during payment. Channel chat, medium priority, reference checkout module, and this is impacting customer response times.",technical
TCK-00890,"Hello support, My user appears disabled. Sending details through email, low priority, reference sales team, and this happens only on web.",account_access
TCK-00891,"Quick request, I am reporting this issue: There is an unknown charge on my card. Channel chat, medium priority, reference order ORD-5561, and this blocks our daily operations.",billing
TCK-00892,"Hi team, The invoice total is incorrect. Reported via chat, low priority, reference invoice INV-3044, and this happens only on web.",billing
TCK-00893,"Hi team, I am reporting this issue: The package arrived damaged. Channel portal, low priority, reference shipment SHP-9001, and this started after the latest release.",shipping
TCK-00894,"Hello support: My discount was not applied. I opened this through phone with high priority, reference invoice INV-3044, and we need a fix today.",billing
TCK-00895,"Quick request, I am reporting this issue: The payment failed but money was still taken. Channel phone, medium priority, reference subscription SUB-8840, and this happens only on web.",billing
TCK-00896,"Urgent: Search returns no results. I opened this through email with low priority, reference checkout module, and this happens only on mobile.",technical
TCK-00897,"Hi team: Notifications are delayed by several hours. I opened this through chat with low priority, reference checkout module, and this started yesterday.",technical
TCK-00898,"Good morning, My password is rejected even after reset. Reported via chat, low priority, reference main tenant, and this happens only on mobile.",account_access
TCK-00899,"Please help: Notifications are delayed by several hours. I opened this through portal with medium priority, reference CRM connector, and this started after the latest release.",technical
TCK-00900,"Urgent, Tracking has not updated for days. Sending details through email, low priority, reference shipment SHP-9001, and this started yesterday.",shipping
TCK-00901,"Good afternoon: The courier delivered to the wrong address. I opened this through chat with low priority, reference tracking TRK-331, and this affects multiple users.",shipping
TCK-00902,"Good morning, The website is extremely slow. Reported via phone, medium priority, reference CRM connector, and this blocks our daily operations.",technical
TCK-00903,"Please help, I am reporting this issue: The package arrived damaged. Channel email, low priority, reference tracking TRK-331, and this blocks our daily operations.",shipping
TCK-00904,"Urgent, One item is missing from the shipment. Sending details through email, high priority, reference tracking TRK-992, and this happens only on mobile.",shipping
TCK-00905,"Urgent: The checkout page freezes during payment. I opened this through portal with low priority, reference admin dashboard, and we need a fix today.",technical
TCK-00906,"Hello support: The screen is blank after login. I opened this through email with high priority, reference admin dashboard, and this started yesterday.",technical
TCK-00907,"Hi team, The payment failed but money was still taken. Sending details through chat, high priority, reference order ORD-5561, and this happens only on mobile.",billing
TCK-00908,"Hello support, Tracking has not updated for days. Reported via portal, low priority, reference shipment SHP-9001, and this started yesterday.",shipping
TCK-00909,"Hi team, There is an unknown charge on my card. Reported via phone, high priority, reference invoice INV-3044, and we need a fix today.",billing
TCK-00910,"Please help: I need to change my login email. I opened this through email with medium priority, reference corporate domain, and this happens only on mobile.",account_access
TCK-00911,"Good afternoon, The order is marked delivered but I did not receive it. Reported via phone, medium priority, reference shipment SHP-7654, and this affects multiple users.",shipping
TCK-00912,"Quick request: The website is extremely slow. I opened this through email with low priority, reference web frontend, and this is impacting customer response times.",technical
TCK-00913,"Hello support, The website is extremely slow. Reported via chat, high priority, reference CRM connector, and we need a fix today.",technical
TCK-00914,"Good afternoon, I am reporting this issue: One item is missing from the shipment. Channel phone, low priority, reference tracking TRK-331, and we need a fix today.",shipping
TCK-00915,"Quick request: The parcel box arrived open. I opened this through portal with medium priority, reference shipment SHP-7654, and this blocks our daily operations.",shipping
TCK-00916,"Urgent, The parcel box arrived open. Sending details through email, low priority, reference shipment SHP-7654, and this is impacting customer response times.",shipping
TCK-00917,"Quick request, Customs hold has delayed my package. Reported via email, medium priority, reference order ORD-1102, and this happens only on web.",shipping
TCK-00918,"Urgent, I cannot log in to my account. Reported via chat, high priority, reference sales team, and we need a fix today.",account_access
TCK-00919,"Hello support: The password reset link expired. I opened this through portal with high priority, reference main tenant, and this blocks our daily operations.",account_access
TCK-00920,"Hi team: I received the wrong product. I opened this through phone with high priority, reference tracking TRK-992, and this happens only on web.",shipping
TCK-00921,"Hi team, The delivery date keeps changing. Sending details through email, medium priority, reference order ORD-1102, and this affects multiple users.",shipping
TCK-00922,"Urgent, I need an updated invoice with company tax ID. Sending details through email, high priority, reference plan PRO, and this happens only on web.",billing
TCK-00923,"Need assistance: Sign in fails on mobile but works on web. I opened this through chat with high priority, reference user USR-772, and we need a fix today.",account_access
TCK-00924,"Need assistance, Notifications are delayed by several hours. Sending details through phone, low priority, reference service API, and this started yesterday.",technical
TCK-00925,"Please help, File upload fails for PDFs. Sending details through chat, medium priority, reference service API, and this started after the latest release.",technical
TCK-00926,"Urgent, The courier delivered to the wrong address. Reported via email, high priority, reference shipment SHP-7654, and this is impacting customer response times.",shipping
TCK-00927,"Urgent, The screen is blank after login. Sending details through email, low priority, reference service API, and this is impacting customer response times.",technical
TCK-00928,"Please help, My account is locked. Reported via email, medium priority, reference main tenant, and this happens only on web.",account_access
TCK-00929,"Good morning, The integration with our CRM is failing. Reported via phone, high priority, reference web frontend, and this happens only on mobile.",technical
TCK-00930,"Hello support: The package arrived damaged. I opened this through email with low priority, reference tracking TRK-992, and this started after the latest release.",shipping
TCK-00931,"Quick request, The payment failed but money was still taken. Sending details through email, high priority, reference plan PRO, and this blocks our daily operations.",billing
TCK-00932,"Quick request: One item is missing from the shipment. I opened this through phone with high priority, reference order ORD-1102, and we need a fix today.",shipping
TCK-00933,"Quick request: The two-factor code never arrives. I opened this through phone with medium priority, reference user USR-772, and this started after the latest release.",account_access
TCK-00934,"Quick request, I cannot enable two-factor authentication. Reported via email, high priority, reference user USR-772, and this is impacting customer response times.",account_access
TCK-00935,"Good afternoon, My user appears disabled. Sending details through chat, medium priority, reference corporate domain, and this happens only on mobile.",account_access
TCK-00936,"Quick request: My account is locked. I opened this through portal with medium priority, reference user USR-772, and this is impacting customer response times.",account_access
TCK-00937,"Need assistance: The parcel box arrived open. I opened this through email with low priority, reference tracking TRK-331, and this started after the latest release.",shipping
TCK-00938,"Urgent, The courier delivered to the wrong address. Sending details through chat, medium priority, reference shipment SHP-9001, and this blocks our daily operations.",shipping
TCK-00939,"Good morning, I am reporting this issue: I was charged twice for my monthly plan. Channel phone, low priority, reference plan PRO, and this affects multiple users.",billing
TCK-00940,"Urgent: I was charged twice for my monthly plan. I opened this through chat with medium priority, reference invoice INV-1021, and this affects multiple users.",billing
TCK-00941,"Please help, I am reporting this issue: I was charged twice for my monthly plan. Channel phone, low priority, reference plan PRO, and this is impacting customer response times.",billing
TCK-00942,"Hello support, I get a timeout when loading reports. Sending details through phone, medium priority, reference admin dashboard, and this started after the latest release.",technical
TCK-00943,"Hi team, The app crashes when I open the dashboard. Sending details through portal, high priority, reference service API, and we need a fix today.",technical
TCK-00944,"Hi team, The checkout page freezes during payment. Reported via chat, high priority, reference web frontend, and this is impacting customer response times.",technical
TCK-00945,"Please help, I am reporting this issue: I cannot log in to my account. Channel portal, low priority, reference user USR-772, and this started yesterday.",account_access
TCK-00946,"Urgent, Notifications are delayed by several hours. Sending details through email, high priority, reference service API, and this is impacting customer response times.",technical
TCK-00947,"Urgent: The API returns a 500 error. I opened this through chat with low priority, reference CRM connector, and this affects multiple users.",technical
TCK-00948,"Hello support: The app crashes when I open the dashboard. I opened this through phone with medium priority, reference web frontend, and this happens only on web.",technical
TCK-00949,"Need assistance, The payment failed but money was still taken. Reported via email, low priority, reference order ORD-5561, and this happens only on mobile.",billing
TCK-00950,"Hi team, I cannot enable two-factor authentication. Sending details through email, medium priority, reference main tenant, and this started yesterday.",account_access
TCK-00951,"Hello support, SSO login is failing for my team. Reported via portal, high priority, reference main tenant, and we need a fix today.",account_access
TCK-00952,"Hi team, The API returns a 500 error. Reported via phone, low priority, reference service API, and this happens only on mobile.",technical
TCK-00953,"Quick request: The payment failed but money was still taken. I opened this through chat with medium priority, reference invoice INV-1021, and this happens only on mobile.",billing
TCK-00954,"Good morning, I am reporting this issue: I cannot log in to my account. Channel phone, high priority, reference sales team, and we need a fix today.",account_access
TCK-00955,"Hi team, I am reporting this issue: A refund has not arrived yet. Channel portal, low priority, reference order ORD-5561, and we need a fix today.",billing
TCK-00956,"Hi team, I received the wrong product. Reported via chat, medium priority, reference tracking TRK-331, and this is impacting customer response times.",shipping
TCK-00957,"Good afternoon, I need to change the delivery address. Sending details through phone, low priority, reference tracking TRK-992, and this affects multiple users.",shipping
TCK-00958,"Hi team: I cannot complete email verification. I opened this through email with high priority, reference sales team, and this is impacting customer response times.",account_access
TCK-00959,"Hi team: I need to change my login email. I opened this through email with medium priority, reference sales team, and this affects multiple users.",account_access
TCK-00960,"Good afternoon, Search returns no results. Sending details through portal, high priority, reference service API, and we need a fix today.",technical
TCK-00961,"Hello support, I am reporting this issue: The delivery date keeps changing. Channel email, high priority, reference order ORD-1102, and this is impacting customer response times.",shipping
TCK-00962,"Quick request, The app crashes when I open the dashboard. Reported via phone, medium priority, reference checkout module, and this affects multiple users.",technical
TCK-00963,"Good morning, My order has not been delivered. Sending details through email, high priority, reference tracking TRK-331, and this affects multiple users.",shipping
TCK-00964,"Good afternoon, I am reporting this issue: The parcel box arrived open. Channel chat, medium priority, reference order ORD-1102, and we need a fix today.",shipping
TCK-00965,"Good morning, The package arrived damaged. Sending details through chat, high priority, reference order ORD-1102, and we need a fix today.",shipping
TCK-00966,"Urgent, The courier asked for an unexpected fee. Reported via email, medium priority, reference tracking TRK-331, and this started yesterday.",shipping
TCK-00967,"Need assistance, Notifications are delayed by several hours. Sending details through portal, medium priority, reference CRM connector, and this is impacting customer response times.",technical
TCK-00968,"Good afternoon: My annual plan renewed at the wrong price. I opened this through portal with medium priority, reference subscription SUB-8840, and we need a fix today.",billing
TCK-00969,"Need assistance, I am reporting this issue: The website is extremely slow. Channel portal, medium priority, reference CRM connector, and this affects multiple users.",technical
TCK-00970,"Quick request, I am reporting this issue: I cannot log in to my account. Channel email, low priority, reference corporate domain, and this started yesterday.",account_access
TCK-00971,"Good morning, My order has not been delivered. Reported via phone, medium priority, reference shipment SHP-9001, and this is impacting customer response times.",shipping
TCK-00972,"Need assistance, I cannot enable two-factor authentication. Reported via portal, low priority, reference user USR-772, and this affects multiple users.",account_access
TCK-00973,"Hi team: The package arrived damaged. I opened this through phone with low priority, reference shipment SHP-9001, and we need a fix today.",shipping
TCK-00974,"Please help, My account is locked. Sending details through phone, medium priority, reference sales team, and this started yesterday.",account_access
TCK-00975,"Good afternoon, I need to change the delivery address. Reported via chat, high priority, reference shipment SHP-7654, and this happens only on web.",shipping
TCK-00976,"Please help: I need to switch the payment method. I opened this through email with low priority, reference order ORD-5561, and this started after the latest release.",billing
TCK-00977,"Quick request: The two-factor code never arrives. I opened this through email with medium priority, reference main tenant, and this is impacting customer response times.",account_access
TCK-00978,"Urgent, I am reporting this issue: My annual plan renewed at the wrong price. Channel email, low priority, reference subscription SUB-8840, and we need a fix today.",billing
TCK-00979,"Please help: I need to change the delivery address. I opened this through chat with low priority, reference shipment SHP-9001, and this affects multiple users.",shipping
TCK-00980,"Quick request, I received the wrong product. Sending details through phone, high priority, reference order ORD-1102, and this affects multiple users.",shipping
TCK-00981,"Urgent, I am reporting this issue: The export button does nothing. Channel phone, high priority, reference CRM connector, and this started yesterday.",technical
TCK-00982,"Good afternoon, A refund has not arrived yet. Reported via portal, medium priority, reference order ORD-5561, and this blocks our daily operations.",billing
